,location,Year,Quarter Period,Average Price,max_price,min_price,Locality,Economic  Factor,Sentiment Score,Sentiment,Risk
147,Anekal Main Road,2025,Oct-Dec,5323.750000000004,6687.802849149792,3959.1979244811214,Anekal Main Road,Underdeveloped area with slow growth and limited demand.,0.0516,Neutral,Moderate
148,Anekal Main Road,2026,Jan-Mar,4228.690000000005,5312.166241872975,3144.817219304829,Anekal Main Road,Underdeveloped area with slow growth and limited demand.,0.0516,Neutral,Moderate
149,Anekal Main Road,2026,Apr-Jun,4167.830000000005,5235.712674106033,3099.5564941235343,Anekal Main Road,Underdeveloped area with slow growth and limited demand.,0.0516,Neutral,Moderate
150,Anekal Main Road,2026,Jul-Sep,4100.110000000002,5150.641435046265,3049.1940835208816,Anekal Main Road,Underdeveloped area with slow growth and limited demand.,0.0516,Neutral,Moderate
151,Anekal Main Road,2026,Oct-Dec,4073.830000000001,5117.627965428858,3029.650017504376,Anekal Main Road,Underdeveloped area with slow growth and limited demand.,0.0516,Neutral,Moderate
152,Anekal Main Road,2027,Jan-Mar,4193.690000000003,5268.198531195303,3118.788212053015,Anekal Main Road,Underdeveloped area with slow growth and limited demand.,0.0516,Neutral,Moderate
153,Anekal Main Road,2027,Apr-Jun,4152.7800000000025,5216.806558514631,3088.3640210052527,Anekal Main Road,Underdeveloped area with slow growth and limited demand.,0.0516,Neutral,Moderate
154,Anekal Main Road,2027,Jul-Sep,4148.059999999997,5210.877198674664,3084.853823455861,Anekal Main Road,Underdeveloped area with slow growth and limited demand.,0.0516,Neutral,Moderate
155,Anekal Main Road,2027,Oct-Dec,4145.249999999993,5207.347219617395,3082.764066016498,Anekal Main Road,Underdeveloped area with slow growth and limited demand.,0.0516,Neutral,Moderate
156,Anekal Main Road,2028,Jan-Mar,4224.529999999993,5306.940365403842,3141.7234858714623,Anekal Main Road,Underdeveloped area with slow growth and limited demand.,0.0516,Neutral,Moderate
157,Anekal Main Road,2028,Apr-Jun,4333.119999999995,5443.353328332077,3222.480340085017,Anekal Main Road,Underdeveloped area with slow growth and limited demand.,0.0516,Neutral,Moderate
158,Anekal Main Road,2028,Jul-Sep,4439.660000000002,5577.19103963491,3301.7126381595403,Anekal Main Road,Underdeveloped area with slow growth and limited demand.,0.0516,Neutral,Moderate
159,Anekal Main Road,2028,Oct-Dec,4588.030000000006,5763.576446299082,3412.053318329586,Anekal Main Road,Underdeveloped area with slow growth and limited demand.,0.0516,Neutral,Moderate
160,Anekal Main Road,2029,Jan-Mar,4372.219999999998,5492.471542260563,3251.558459614902,Anekal Main Road,Underdeveloped area with slow growth and limited demand.,0.0516,Neutral,Moderate
161,Anekal Main Road,2029,Apr-Jun,4423.999999999999,5557.518629657413,3290.066516629156,Anekal Main Road,Underdeveloped area with slow growth and limited demand.,0.0516,Neutral,Moderate
162,Anekal Main Road,2029,Jul-Sep,4534.829999999995,5696.745526069011,3372.4892273068226,Anekal Main Road,Underdeveloped area with slow growth and limited demand.,0.0516,Neutral,Moderate
163,Anekal Main Road,2029,Oct-Dec,4602.259999999996,5781.452461240305,3422.635968992244,Anekal Main Road,Underdeveloped area with slow growth and limited demand.,0.0516,Neutral,Moderate
164,Anekal Main Road,2030,Jan-Mar,4288.909999999995,5387.815828644655,3189.60198549637,Anekal Main Road,Underdeveloped area with slow growth and limited demand.,0.0516,Neutral,Moderate
165,Anekal Main Road,2030,Apr-Jun,4242.890000000006,5330.004570205058,3155.3775593898517,Anekal Main Road,Underdeveloped area with slow growth and limited demand.,0.0516,Neutral,Moderate
166,Anekal Main Road,2030,Jul-Sep,4672.236666666659,5869.358570788521,3474.676630824367,Anekal Main Road,Underdeveloped area with slow growth and limited demand.,0.0516,Neutral,Moderate
167,Anekal Main Road,2030,Oct-Dec,4970.0,6243.414916229057,3696.1190297574394,Anekal Main Road,Underdeveloped area with slow growth and limited demand.,0.0516,Neutral,Moderate
168,AnjanaPura,2024,Jan-Mar,4869.539999999995,5868.907438188596,3870.313377288103,AnjanaPura,Similar to AnjanaPura Main Road with slow development and limited demand.,-0.34,Negative,Moderate
169,AnjanaPura,2024,Apr-Jun,4815.020000000003,5803.198391023977,3826.980847864437,AnjanaPura,Similar to AnjanaPura Main Road with slow development and limited demand.,-0.34,Negative,Moderate
170,AnjanaPura,2024,Jul-Sep,5046.228666666666,6081.857620350289,4010.745637874362,AnjanaPura,Similar to AnjanaPura Main Road with slow development and limited demand.,-0.34,Negative,Moderate
171,AnjanaPura,2024,Oct-Dec,5737.87000000001,6915.443331887465,4560.462593620782,AnjanaPura,Similar to AnjanaPura Main Road with slow development and limited demand.,-0.34,Negative,Moderate
172,AnjanaPura,2025,Jan-Mar,6140.539999999992,7400.752613284742,4880.504956478985,AnjanaPura,Similar to AnjanaPura Main Road with slow development and limited demand.,-0.34,Negative,Moderate
173,AnjanaPura,2025,Apr-Jun,6494.039999999986,7826.800818946805,5161.466973193362,AnjanaPura,Similar to AnjanaPura Main Road with slow development and limited demand.,-0.34,Negative,Moderate
174,AnjanaPura,2025,Jul-Sep,5228.68190476191,6301.755427161358,4155.7595833660425,AnjanaPura,Similar to AnjanaPura Main Road with slow development and limited demand.,-0.34,Negative,Moderate
175,AnjanaPura,2025,Oct-Dec,5358.326666666674,6458.006963746961,4258.801319607112,AnjanaPura,Similar to AnjanaPura Main Road with slow development and limited demand.,-0.34,Negative,Moderate
176,AnjanaPura,2026,Jan-Mar,4225.240000000005,5092.378841560401,3358.223342297798,AnjanaPura,Similar to AnjanaPura Main Road with slow development and limited demand.,-0.34,Negative,Moderate
177,AnjanaPura,2026,Apr-Jun,4160.800000000006,5014.713929614536,3307.0063907926365,AnjanaPura,Similar to AnjanaPura Main Road with slow development and limited demand.,-0.34,Negative,Moderate
178,AnjanaPura,2026,Jul-Sep,4092.0200000000023,4931.818326826874,3252.3400046268207,AnjanaPura,Similar to AnjanaPura Main Road with slow development and limited demand.,-0.34,Negative,Moderate
179,AnjanaPura,2026,Oct-Dec,4035.3100000000018,4863.469829675258,3207.2668618605608,AnjanaPura,Similar to AnjanaPura Main Road with slow development and limited demand.,-0.34,Negative,Moderate
180,AnjanaPura,2027,Jan-Mar,4217.110000000003,5082.580335444323,3351.761613313672,AnjanaPura,Similar to AnjanaPura Main Road with slow development and limited demand.,-0.34,Negative,Moderate
181,AnjanaPura,2027,Apr-Jun,4176.200000000003,5033.2744455047605,3319.2463202336567,AnjanaPura,Similar to AnjanaPura Main Road with slow development and limited demand.,-0.34,Negative,Moderate
182,AnjanaPura,2027,Jul-Sep,4184.759999999997,5043.591199791789,3326.049813481389,AnjanaPura,Similar to AnjanaPura Main Road with slow development and limited demand.,-0.34,Negative,Moderate
183,AnjanaPura,2027,Oct-Dec,4206.549999999994,5069.853124548155,3343.368518839821,AnjanaPura,Similar to AnjanaPura Main Road with slow development and limited demand.,-0.34,Negative,Moderate
184,AnjanaPura,2028,Jan-Mar,4290.289999999994,5170.778942772035,3409.925122176913,AnjanaPura,Similar to AnjanaPura Main Road with slow development and limited demand.,-0.34,Negative,Moderate
185,AnjanaPura,2028,Apr-Jun,4409.019999999998,5313.8756993724855,3504.291798964748,AnjanaPura,Similar to AnjanaPura Main Road with slow development and limited demand.,-0.34,Negative,Moderate
186,AnjanaPura,2028,Jul-Sep,4521.350000000004,5449.258994823753,3593.5717518290426,AnjanaPura,Similar to AnjanaPura Main Road with slow development and limited demand.,-0.34,Negative,Moderate
187,AnjanaPura,2028,Oct-Dec,4653.790000000006,5608.879431479722,3698.835145021838,AnjanaPura,Similar to AnjanaPura Main Road with slow development and limited demand.,-0.34,Negative,Moderate
188,AnjanaPura,2029,Jan-Mar,4445.449999999998,5357.782166507618,3533.246385298284,AnjanaPura,Similar to AnjanaPura Main Road with slow development and limited demand.,-0.34,Negative,Moderate
189,AnjanaPura,2029,Apr-Jun,4533.380000000001,5463.757891327609,3603.1332032040727,AnjanaPura,Similar to AnjanaPura Main Road with slow development and limited demand.,-0.34,Negative,Moderate
190,AnjanaPura,2029,Jul-Sep,4652.979999999994,5607.903196553014,3698.191356525255,AnjanaPura,Similar to AnjanaPura Main Road with slow development and limited demand.,-0.34,Negative,Moderate
191,AnjanaPura,2029,Oct-Dec,4766.219999999993,5744.383249761422,3788.194577947422,AnjanaPura,Similar to AnjanaPura Main Road with slow development and limited demand.,-0.34,Negative,Moderate
192,AnjanaPura,2030,Jan-Mar,4869.539999999995,5868.907438188596,3870.313377288103,AnjanaPura,Similar to AnjanaPura Main Road with slow development and limited demand.,-0.34,Negative,Moderate
193,AnjanaPura,2030,Apr-Jun,4815.020000000003,5803.198391023977,3826.980847864437,AnjanaPura,Similar to AnjanaPura Main Road with slow development and limited demand.,-0.34,Negative,Moderate
194,AnjanaPura,2030,Jul-Sep,5046.228666666666,6081.857620350289,4010.745637874362,AnjanaPura,Similar to AnjanaPura Main Road with slow development and limited demand.,-0.34,Negative,Moderate
195,AnjanaPura,2030,Oct-Dec,5737.87000000001,6915.443331887465,4560.462593620782,AnjanaPura,Similar to AnjanaPura Main Road with slow development and limited demand.,-0.34,Negative,Moderate
196,Arekere,2024,Jan-Mar,6333.929999999991,7895.3423029006835,4772.596448917672,Arekere,"Growing area with demand from residential and commercial sectors, but infrastructure is catching up.",0.0258,Neutral,Moderate
197,Arekere,2024,Apr-Jun,6471.719999999996,8067.099681955508,4876.420783050886,Arekere,"Growing area with demand from residential and commercial sectors, but infrastructure is catching up.",0.0258,Neutral,Moderate
198,Arekere,2024,Jul-Sep,6034.946666666665,7522.654925627984,4547.313442166382,Arekere,"Growing area with demand from residential and commercial sectors, but infrastructure is catching up.",0.0258,Neutral,Moderate
199,Arekere,2024,Oct-Dec,5679.89000000001,7080.071265836961,4279.779354088707,Arekere,"Growing area with demand from residential and commercial sectors, but infrastructure is catching up.",0.0258,Neutral,Moderate
200,Arekere,2025,Jan-Mar,8028.428333333335,10007.560842316412,6049.395644419303,Arekere,"Growing area with demand from residential and commercial sectors, but infrastructure is catching up.",0.0258,Neutral,Moderate
201,Arekere,2025,Apr-Jun,8267.728333333336,10305.852015898085,6229.707446132616,Arekere,"Growing area with demand from residential and commercial sectors, but infrastructure is catching up.",0.0258,Neutral,Moderate
202,Arekere,2025,Jul-Sep,6894.681666666673,8594.327980869262,5195.121076290894,Arekere,"Growing area with demand from residential and commercial sectors, but infrastructure is catching up.",0.0258,Neutral,Moderate
203,Arekere,2025,Oct-Dec,4958.603333333344,6180.976212394382,3736.2921062054816,Arekere,"Growing area with demand from residential and commercial sectors, but infrastructure is catching up.",0.0258,Neutral,Moderate
204,Arekere,2026,Jan-Mar,6098.350000000003,7601.688167203375,4595.087655571997,Arekere,"Growing area with demand from residential and commercial sectors, but infrastructure is catching up.",0.0258,Neutral,Moderate
205,Arekere,2026,Apr-Jun,6035.779999999999,7523.693688594908,4547.94135622723,Arekere,"Growing area with demand from residential and commercial sectors, but infrastructure is catching up.",0.0258,Neutral,Moderate
206,Arekere,2026,Jul-Sep,5994.560000000003,7472.312317199024,4516.8822151214135,Arekere,"Growing area with demand from residential and commercial sectors, but infrastructure is catching up.",0.0258,Neutral,Moderate
207,Arekere,2026,Oct-Dec,6197.469999999991,7725.242789541074,4669.774265625576,Arekere,"Growing area with demand from residential and commercial sectors, but infrastructure is catching up.",0.0258,Neutral,Moderate
208,Arekere,2027,Jan-Mar,6036.800000000014,7524.965134466441,4548.709923037721,Arekere,"Growing area with demand from residential and commercial sectors, but infrastructure is catching up.",0.0258,Neutral,Moderate
209,Arekere,2027,Apr-Jun,5883.1400000000085,7333.425553469529,4432.927593529704,Arekere,"Growing area with demand from residential and commercial sectors, but infrastructure is catching up.",0.0258,Neutral,Moderate
210,Arekere,2027,Jul-Sep,5844.490000000006,7285.247727063628,4403.804939387539,Arekere,"Growing area with demand from residential and commercial sectors, but infrastructure is catching up.",0.0258,Neutral,Moderate
211,Arekere,2027,Oct-Dec,5951.46999999999,7418.599961705342,4484.414034863039,Arekere,"Growing area with demand from residential and commercial sectors, but infrastructure is catching up.",0.0258,Neutral,Moderate
212,Arekere,2028,Jan-Mar,6150.320000000008,7666.46958087258,4634.246888062769,Arekere,"Growing area with demand from residential and commercial sectors, but infrastructure is catching up.",0.0258,Neutral,Moderate
213,Arekere,2028,Apr-Jun,6473.680000000008,8069.542852453726,4877.897636922011,Arekere,"Growing area with demand from residential and commercial sectors, but infrastructure is catching up.",0.0258,Neutral,Moderate
214,Arekere,2028,Jul-Sep,6674.3900000000085,8319.730990563115,5029.131994305543,Arekere,"Growing area with demand from residential and commercial sectors, but infrastructure is catching up.",0.0258,Neutral,Moderate
215,Arekere,2028,Oct-Dec,7231.450000000004,9014.1149485882,5448.874962389191,Arekere,"Growing area with demand from residential and commercial sectors, but infrastructure is catching up.",0.0258,Neutral,Moderate
216,Arekere,2029,Jan-Mar,5945.969999999994,7411.744126123654,4480.269802061441,Arekere,"Growing area with demand from residential and commercial sectors, but infrastructure is catching up.",0.0258,Neutral,Moderate
217,Arekere,2029,Apr-Jun,6249.859999999986,7790.547739745596,4709.249966803008,Arekere,"Growing area with demand from residential and commercial sectors, but infrastructure is catching up.",0.0258,Neutral,Moderate
218,Arekere,2029,Jul-Sep,6538.849999999992,8150.778271518969,4927.003028136612,Arekere,"Growing area with demand from residential and commercial sectors, but infrastructure is catching up.",0.0258,Neutral,Moderate
219,Arekere,2029,Oct-Dec,6868.909999999998,8562.203197354185,5175.702206045082,Arekere,"Growing area with demand from residential and commercial sectors, but infrastructure is catching up.",0.0258,Neutral,Moderate
220,Arekere,2030,Jan-Mar,6333.929999999991,7895.3423029006835,4772.596448917672,Arekere,"Growing area with demand from residential and commercial sectors, but infrastructure is catching up.",0.0258,Neutral,Moderate
221,Arekere,2030,Apr-Jun,6471.719999999996,8067.099681955508,4876.420783050886,Arekere,"Growing area with demand from residential and commercial sectors, but infrastructure is catching up.",0.0258,Neutral,Moderate
222,Arekere,2030,Jul-Sep,6034.946666666665,7522.654925627984,4547.313442166382,Arekere,"Growing area with demand from residential and commercial sectors, but infrastructure is catching up.",0.0258,Neutral,Moderate
223,Arekere,2030,Oct-Dec,5679.89000000001,7080.071265836961,4279.779354088707,Arekere,"Growing area with demand from residential and commercial sectors, but infrastructure is catching up.",0.0258,Neutral,Moderate
224,Attibele,2024,Jan-Mar,4716.489999999999,5808.755375076496,3624.224624923503,Attibele,"Industrial proximity drives some demand, but area still under development and with gaps in infrastructure.",-0.0644,Neutral,Moderate
225,Attibele,2024,Apr-Jun,4472.290000000001,5508.002471414308,3436.577528585694,Attibele,"Industrial proximity drives some demand, but area still under development and with gaps in infrastructure.",-0.0644,Neutral,Moderate
226,Attibele,2024,Jul-Sep,4422.560000000005,5446.755780590724,3398.3642194092868,Attibele,"Industrial proximity drives some demand, but area still under development and with gaps in infrastructure.",-0.0644,Neutral,Moderate
227,Attibele,2024,Oct-Dec,4398.7000000000135,5417.370177472881,3380.029822527147,Attibele,"Industrial proximity drives some demand, but area still under development and with gaps in infrastructure.",-0.0644,Neutral,Moderate
